# From Jiang et al 2015 RNA sequencing from human neutrophils reveals distinct transcriptional differences associated with chronic inflammatory states,,,,,,,,,,,,
# Supplemental Table 1. Genes identified as expressed in neutrophils  in all 9 subjects,,,,,,,,,,,,
Gene ID,FPKM,,,,,,,,,,,
CCDC19,13.0145,12.5487,4.7035,12.0218,6.74443,8.24624,11.7148,8.92607,1.2702,79.19,,
FAM102A,32.1677,8.4159,3.62362,9.31831,4.00906,5.876,3.64728,10.1548,1.92785,79.14,,
ZNF524,16.6902,5.96093,8.95741,6.72426,7.02103,6.70248,9.08418,9.20775,8.76443,79.11,,
UBE2N,16.3135,11.5769,7.29965,9.84127,6.3788,6.67039,7.45013,8.1849,5.38171,79.10,,
ANAPC4,16.2323,10.7488,7.34752,10.5681,7.68943,7.67233,6.54181,7.06765,5.19046,79.06,,
CLEC2D,14.1765,12.81,6.67992,6.58612,6.46317,8.37949,10.26,8.75987,4.9204,79.04,,
ARPC5L,17.4043,12.1548,6.70932,9.17769,4.10957,7.01762,10.2954,7.63956,4.51179,79.02,,
FIG4,10.5657,13.0945,8.4457,10.0134,6.58369,7.2653,9.65842,8.96679,4.41405,79.01,,
PLK1S1,10.0731,13.7882,6.94277,6.74416,5.21598,8.34137,11.7471,9.13935,6.99783,78.99,,
KLHL8,7.05928,9.01702,10.3387,9.1732,9.14361,7.2727,11.4761,7.95428,7.49729,78.93,,
CD247,14.5252,18.8961,3.04707,4.60584,6.39829,10.6373,5.56232,13.5273,1.7292,78.93,,
CLASP1,8.84345,8.77674,8.11127,9.21886,10.6031,7.34744,7.9097,8.42003,9.61935,78.85,,
CETN2,16.9773,9.51953,6.28501,11.0705,7.10708,6.57381,9.12992,8.53891,3.52204,78.72,,
GABPA,11.8404,10.8867,9.14286,8.93378,7.52833,7.0004,9.37517,8.49046,5.50426,78.70,,
ZNF839,6.89813,11.0704,8.34383,7.24841,7.20745,9.42525,11.2779,7.849,9.34645,78.67,,
LOC400927,16.5232,10.0142,4.37913,9.02636,4.76622,5.39828,10.8412,6.7315,10.9519,78.63,,
LOC115110,26.0313,6.98488,7.45846,11.0433,6.57151,4.59713,4.81196,6.05096,5.07925,78.63,,
EFTUD2,24.9366,9.27216,5.09878,10.4062,6.02442,5.6246,6.81168,7.25726,3.16294,78.59,,
DHX58,6.37837,5.26114,6.40051,11.1927,9.41679,28.8879,3.29919,4.93699,2.76363,78.54,,
ACSL5,19.707,8.60776,5.49035,14.8465,7.63511,8.00639,5.08224,5.81425,3.28088,78.47,,
STK16,7.29328,9.68485,7.97438,6.52091,7.25818,6.72074,13.2834,10.1322,9.60108,78.47,,
ZRSR2,18.3197,9.04145,6.79497,9.36353,8.11183,8.07832,7.30268,7.00902,4.33652,78.36,,
CD79A,17.4483,10.3813,1.32801,9.0613,2.70398,6.5655,6.40458,22.0469,2.39589,78.34,,
GTF2H2C,5.16153,8.98285,11.6645,6.41151,7.69841,11.2197,6.85304,8.64622,11.6338,78.27,,
SPINT1,16.8561,9.10481,6.90305,8.62905,4.19329,5.43733,11.7697,12.3469,3.01112,78.25,,
TXN2,9.99341,8.79669,7.50423,8.18888,9.49451,10.4297,9.83531,8.85883,5.13115,78.23,,
UBE2K,13.3597,9.86627,9.40971,9.03248,7.67286,6.63075,8.48512,7.75422,6.01435,78.23,,
U2SURP,15.5246,11.1672,8.05601,8.54265,7.40262,6.38976,7.03028,7.62464,6.4065,78.14,,
RBBP7,21.8935,9.77212,5.48858,10.1819,5.26258,6.93507,6.67036,8.82751,3.04498,78.08,,
SNURF,24.9498,11.2065,3.38912,10.1279,7.35473,3.75174,3.45157,12.2388,1.58608,78.06,,
LOC644246,22.9341,9.89585,3.18858,13.802,1.65259,3.6031,1.79404,12.4804,8.70447,78.06,,
FGD4,12.7984,8.29259,8.76451,9.48887,6.24354,6.69268,9.44766,5.07383,11.247,78.05,,
HIVEP1,6.77628,9.91189,7.60522,11.8812,11.5634,8.36648,6.38953,7.24906,8.26295,78.01,,
ATF7,13.6304,6.27405,6.89475,10.2536,12.1767,7.24497,7.0897,7.35378,7.03011,77.95,,
SNHG1,18.074,13.0555,2.9562,8.23735,3.54664,7.64829,11.5815,10.2852,2.45863,77.84,,
ZMYM2,8.605,11.0972,8.95582,7.54353,7.25854,7.84469,10.8817,7.65853,7.98684,77.83,,
GZMA,16.0644,26.0421,3.62344,7.16998,4.13153,10.5712,3.91434,5.26044,1.02107,77.80,,
KBTBD4,9.02265,8.62189,8.61442,9.68394,8.31371,8.4675,10.5145,7.70828,6.84207,77.79,,
SREK1,12.477,11.6697,7.59934,8.60021,7.86294,5.8733,9.13268,8.40726,6.15153,77.77,,
PIGC,17.4582,8.97089,5.57049,9.05624,6.3028,7.09257,8.38734,9.75086,5.18179,77.77,,
LOC100652727,13.5041,9.50217,6.72624,4.87123,4.47539,11.5784,9.81923,9.57354,7.68414,77.73,,
BRD1,14.7353,10.2987,8.3388,7.8022,5.03632,5.66439,8.46812,11.338,5.97011,77.65,,
RGS10,13.9907,15.3949,5.71559,8.27244,7.23963,7.65303,4.67968,11.725,2.90172,77.57,,
SLC35A1,12.2547,8.52021,9.31875,8.5621,7.51809,5.84612,9.76084,8.75888,7.01909,77.56,,
PPP1R8,17.2946,10.7464,6.48025,8.5794,6.26108,6.42175,7.96361,9.49201,4.23188,77.47,,
EIF2C1,10.6415,9.7162,7.69863,9.85093,7.77816,6.99553,7.53992,10.4321,6.70724,77.36,,
ZNF211,13.9796,7.46129,9.51643,10.7194,3.69239,6.55786,8.50104,11.5535,5.33754,77.32,,
MRPL49,16.4449,9.73772,5.93925,9.48018,5.10802,7.82957,7.7773,9.81382,5.18424,77.32,,
RABEPK,9.69519,10.5911,4.33472,13.5832,4.09191,9.74092,6.5822,12.0395,6.63002,77.29,,
TP53BP2,10.7081,7.93417,8.54449,7.83139,7.99247,7.27797,9.50654,8.60463,8.8368,77.24,,
CBWD2,18.4118,8.8512,6.86028,8.74704,8.30482,11.0636,6.54732,4.4075,4.04192,77.24,,
LOC100507345,10.7194,16.5967,7.48676,7.99151,7.9684,8.2403,6.3186,6.46971,5.41561,77.21,,
KIAA2026,11.98,10.1665,7.77289,8.90417,7.328,6.80247,8.47494,7.24066,8.49667,77.17,,
SLC35B3,10.6273,9.18759,9.61861,8.91501,8.77556,7.36392,6.80714,8.69366,7.13802,77.13,,
BAG5,12.2798,12.448,7.58833,8.83395,5.63642,6.33984,10.1419,8.87016,4.98583,77.12,,
ITFG1,12.2179,9.06443,8.44672,9.71752,6.93575,7.86992,7.9577,8.59735,6.31388,77.12,,
LOC100128737,8.92801,9.07953,9.39043,9.61998,6.06003,7.32227,8.57204,9.93343,8.21428,77.12,,
PRRC2B,13.3144,9.79075,7.31729,8.95705,6.91798,5.38128,7.76005,12.0702,5.59286,77.10,,
ZBTB44,13.4868,9.77721,7.55283,10.117,7.21983,5.98122,8.40117,7.76047,6.74693,77.04,,
CXorf40B,14.3665,10.4181,5.63024,9.38387,5.69933,7.18455,10.345,9.10919,4.84184,76.98,,
SLC4A1AP,11.125,8.0293,9.75914,7.53413,8.43999,7.01536,7.84453,9.04664,8.18174,76.98,,
CDK12,8.66657,8.99134,8.73225,8.95268,9.01545,6.55997,9.53656,8.59571,7.9176,76.97,,
C14orf119,14.5714,9.44479,5.93332,10.7498,8.12856,8.73508,6.80431,6.58923,5.99038,76.95,,
OSGEP,18.1402,9.5241,5.33897,9.2672,7.09979,7.14438,8.22134,8.4989,3.71175,76.95,,
RBMXL1,7.70025,10.0124,7.56771,8.67727,7.50165,7.91306,9.03695,7.5079,10.8977,76.81,,
DNASE2,4.88884,7.67557,9.17693,7.40674,8.23747,17.4347,4.85232,12.1568,4.96561,76.79,,
STIM2,9.06418,9.25981,8.7446,10.5247,9.708,9.677,7.89481,6.32329,5.50547,76.70,,
VCAN,7.72253,21.7775,2.24669,8.57717,6.88291,4.63436,12.0442,8.58644,4.20968,76.68,,
NOP56,26.1894,10.41,4.13307,8.19465,3.99985,5.33024,7.42098,8.62189,2.33569,76.64,,
KIAA0528,9.15632,9.28122,7.81278,9.27193,7.14751,7.87994,11.1628,8.82862,6.08777,76.63,,
ZBTB11,13.7172,9.73981,8.43844,9.34069,8.20603,7.06802,7.3292,7.52124,5.25126,76.61,,
SURF6,20.8032,6.47268,7.92523,8.41092,5.62338,5.0399,7.80343,9.66864,4.8604,76.61,,
KCTD5,10.7678,9.07977,7.83069,9.11614,8.00271,8.20288,8.71253,9.56003,5.32238,76.59,,
ZBED1,6.75071,6.81966,9.54112,7.07275,5.50793,5.8002,13.3513,12.17,9.53819,76.55,,
HAGH,16.1235,12.9866,5.46292,10.3896,3.4375,4.88121,8.50206,10.9678,3.79223,76.54,,
STRN,9.48427,9.24961,8.90154,9.27719,8.74531,6.83069,7.6836,7.91727,8.43063,76.52,,
PSMD11,11.1138,11.0142,6.2354,9.11634,6.67008,7.44821,8.81161,9.90688,6.19329,76.51,,
ZBED1,6.75071,6.81966,9.54112,7.04889,5.50793,5.8002,13.3513,12.17,9.5178,76.51,,
YOD1,7.39313,11.6359,7.58318,8.03523,9.65545,6.74459,11.507,6.90347,7.01028,76.47,,
ZC3H13,12.6658,9.70269,7.71966,9.88093,6.50209,6.96671,7.45105,9.0022,6.50858,76.40,,
GIGYF2,9.86387,9.2826,7.29437,9.89866,8.64775,6.57305,7.4658,9.30564,8.0244,76.36,,
MAP3K14,12.2503,10.678,7.79788,9.67277,4.53762,6.57153,9.30034,11.1154,4.39974,76.32,,
SIRT1,12.7639,12.055,8.23653,8.67048,5.93497,6.22953,8.24236,9.29996,4.84426,76.28,,
NFATC2IP,21.8275,11.5993,3.6861,8.74314,4.35469,5.54073,7.38089,8.5448,4.57068,76.25,,
NUTF2,13.5273,11.2918,5.29498,11.5205,6.09845,8.91456,8.44108,8.37379,2.71998,76.18,,
KDM4A,11.3376,8.64189,7.20966,9.88648,7.33438,7.95488,8.24369,9.24284,6.32898,76.18,,
LOC100652890,11.1785,9.91571,10.6765,7.43555,5.89652,7.86729,9.63091,4.40088,9.17022,76.17,,
DOCK4,1.94684,5.83346,8.47568,9.40318,17.9705,12.4132,7.70717,7.88568,4.53426,76.17,,
ANXA2,20.7491,10.6314,3.5865,12.3086,4.61032,8.39504,4.57756,9.02693,2.11677,76.00,,
BLOC1S3,12.7004,10.6651,6.86192,8.27206,4.58023,6.02375,13.1034,8.46443,5.31023,75.98,,
RBBP5,8.95525,8.19784,8.96047,9.74063,9.73688,7.40895,9.02556,7.60535,6.31479,75.95,,
CRCP,12.6402,8.86885,7.09127,8.04874,7.89847,6.07232,11.2148,7.94663,6.14901,75.93,,
GOLGA1,13.5449,9.97269,7.80718,8.79158,6.44987,7.3208,6.94211,7.13048,7.9616,75.92,,
TRMT1L,9.944,7.93293,9.81742,9.82204,10.3179,9.30758,6.31687,6.33589,6.11582,75.91,,
FLJ44342,14.4875,11.4828,6.78248,8.79605,7.26555,8.70403,7.42349,6.13252,4.82901,75.90,,
HIST2H2BF,5.7727,9.81916,7.50021,9.03581,13.4736,7.6953,5.80511,7.74765,9.05148,75.90,,
SYS1,11.1216,8.64493,6.6683,8.95482,8.58356,8.37942,8.78393,8.3661,6.38565,75.89,,
EIF2S2,13.0382,10.6327,6.17561,9.07392,6.43387,7.84431,7.46587,8.13652,7.01835,75.82,,
SUGP2,17.4862,12.2029,5.76275,9.57179,4.53161,5.64944,7.57503,8.51798,4.5158,75.81,,
PPIL2,15.3885,11.1005,4.8949,8.21888,6.93866,5.88535,7.51845,10.1123,5.75185,75.81,,
EAF1,9.45077,8.84201,8.5495,8.06896,7.07404,7.13592,9.80369,8.28325,8.59262,75.80,,
PANK4,13.1557,8.34463,7.31557,8.33979,9.26702,6.29756,6.48455,10.5287,5.97429,75.71,,
TIMMDC1,16.6594,8.43478,6.81338,9.83072,6.3191,6.63082,7.90916,8.37053,4.67363,75.64,,
MED17,13.3343,8.49522,7.40815,8.56981,9.20701,5.59116,7.99608,8.25238,6.76334,75.62,,
C10orf105,8.05756,14.2854,5.05167,9.72097,7.93295,11.6722,8.77478,6.81028,3.25981,75.57,,
NCOR2,13.944,9.5358,6.05043,8.58476,4.21618,6.44231,8.76926,11.1429,6.85895,75.54,,
CHD7,13.2014,6.69084,6.62496,8.66531,6.30778,6.23103,8.89095,6.9041,11.9913,75.51,,
MAGT1,11.7436,9.56679,8.43073,9.52062,8.71565,6.2405,6.01456,8.10654,7.14048,75.48,,
TSPYL1,12.6263,9.90321,5.98407,8.62198,7.49855,6.73369,11.3855,7.66268,5.00962,75.43,,
ESD,21.1281,9.9217,5.56795,8.55541,5.64037,6.65577,6.49341,6.70016,4.72489,75.39,,
SMC4,18.1819,10.403,6.79126,9.18451,7.02272,5.69269,6.44326,7.67551,3.95395,75.35,,
ZNF224,13.6379,7.80919,7.63274,7.83037,7.68228,6.13411,8.87997,8.95247,6.77734,75.34,,
NDUFS3,18.469,7.15522,5.84062,11.6284,3.78387,4.6363,8.66364,11.0526,4.09127,75.32,,
ZSCAN29,36.8044,5.47454,3.18581,8.71128,4.47386,4.33207,4.82832,3.98399,3.50277,75.30,,
EPN2,35.5512,5.86986,3.86037,11.6212,2.08172,5.86664,3.56563,5.11338,1.71733,75.25,,
PPP2R5D,17.6024,7.29705,6.56131,9.0072,4.81274,7.75139,7.5768,9.98571,4.5073,75.10,,
FCF1,14.763,10.078,8.04562,9.13041,6.47156,6.0827,7.27346,7.68789,5.53271,75.07,,
SKIL,7.04343,10.9151,7.4674,11.0053,8.53361,8.79968,6.05786,7.27159,7.94584,75.04,,
C1orf123,18.6219,9.27952,6.58994,9.13362,5.15262,7.11982,7.41561,5.82178,5.90322,75.04,,
COMMD3,19.1973,10.0383,4.25515,11.2827,6.40464,5.71614,6.52361,9.37705,2.22313,75.02,,
GTF2A2,15.7189,8.75756,6.66556,9.18436,4.69382,7.07064,8.15295,8.4044,6.31638,74.96,,
LOC407835,10.7841,7.6026,6.80252,7.98354,7.33804,7.62333,8.97337,10.7476,7.10819,74.96,,
ZCCHC7,9.32456,10.5569,7.94826,9.18448,8.16608,9.40216,8.58274,6.62773,5.16111,74.95,,
DTNBP1,10.5438,7.50155,5.24055,6.87762,11.9608,8.84053,6.38826,6.00948,11.5166,74.88,,
NRM,9.30716,10.0729,6.98891,7.37233,8.2033,8.86882,7.12438,9.18672,7.74744,74.87,,
CBWD6,12.3484,12.6393,7.71038,8.12405,7.8054,6.63045,9.25833,4.75193,5.57651,74.84,,
CCT3,20.0506,11.5543,3.87739,8.74817,4.91138,7.4503,4.83489,10.7392,2.6762,74.84,,
TMEM70,5.74253,7.95861,11.0213,7.32106,7.79928,8.80558,9.24109,6.62168,10.3106,74.82,,
ZNF83,12.1888,18.3587,1.12046,7.86052,6.29928,3.00712,11.3911,9.6478,4.93938,74.81,,
ATP13A1,21.5026,9.54454,4.33486,9.07515,4.78917,5.86299,5.3826,9.16775,5.1456,74.81,,
ZNF486,3.93081,8.29184,12.1225,5.77831,10.8969,6.22659,9.20796,11.2422,7.07235,74.77,,
C20orf106,8.95119,12.3221,7.41422,7.19609,6.17618,8.27329,10.2411,8.14262,6.04312,74.76,,
B3GALT4,11.4348,7.26032,8.28351,9.09234,6.63178,8.71698,6.97209,8.91441,7.41316,74.72,,
UHRF2,25.4019,9.62954,5.06556,8.401,4.4511,6.22053,5.70024,7.127,2.71749,74.71,,
ZRANB2,15.0923,10.2574,6.2005,9.19926,6.4056,6.55289,8.0428,7.73471,5.21781,74.70,,
HINT3,9.16838,8.91122,9.5001,6.94735,9.70936,9.88804,7.83257,7.18475,5.54965,74.69,,
ABCF3,15.1334,11.2039,5.97542,8.54361,7.03359,6.74358,7.6238,7.81611,4.595,74.67,,
TBC1D5,13.2029,7.54249,7.11267,9.8588,7.73061,6.76199,6.02454,7.44864,8.93168,74.61,,
VPS11,19.9213,8.24681,5.77471,8.70617,5.34453,5.86441,6.83244,8.09006,5.81174,74.59,,
MAVS,13.9891,8.60756,5.88855,7.79641,7.50954,5.73123,7.04996,8.54869,9.47018,74.59,,
ZNRF2,11.0702,7.74274,7.76773,9.77051,8.12309,8.57648,6.26322,6.94259,8.32152,74.58,,
UBE3B,11.2088,9.28175,7.56785,8.73695,8.93292,7.47674,6.28543,8.427,6.6589,74.58,,
C9orf86,18.937,8.28428,5.04477,8.83375,3.88111,4.9892,9.39533,10.2259,4.95091,74.54,,
ZYG11B,9.60173,12.2373,11.7137,8.00511,5.69764,6.46057,7.92992,7.76995,5.12449,74.54,,
ANKRA2,14.031,9.88195,7.09975,8.34766,6.99658,6.52296,7.42668,8.1126,6.12003,74.54,,
E4F1,14.135,10.1686,6.60383,8.49664,5.23208,6.87036,8.99323,10.3273,3.70408,74.53,,
HENMT1,12.3603,7.30716,6.54664,6.97425,4.7725,7.83173,9.7932,9.18485,9.71146,74.48,,
TUBGCP6,19.9313,9.36204,5.49197,7.82891,6.11842,4.79813,7.18121,9.18047,4.5199,74.41,,
MAN1B1,15.7129,11.8496,3.94261,8.28912,4.44437,7.57375,8.20769,10.213,4.16628,74.40,,
STK19,11.3198,10.6171,7.1781,8.34638,7.02921,8.03695,7.57391,7.75155,6.53948,74.39,,
PCM1,18.836,8.57797,6.45713,7.75396,5.46755,5.41853,8.38152,8.61026,4.86952,74.37,,
PMM1,16.7686,10.442,7.41177,8.68897,4.08148,6.66217,7.08935,8.63721,4.56882,74.35,,
DIRC2,5.80905,9.91639,9.66254,8.54974,7.24832,5.55076,8.33373,5.90375,13.3512,74.33,,
ACAP3,20.6381,10.018,4.62081,7.27327,3.95519,5.06329,7.84692,9.26739,5.6228,74.31,,
TMEM126B,12.2984,8.66586,5.21511,7.69243,8.29959,10.0254,6.2093,5.22716,10.6625,74.30,,
RTN2,7.25361,6.87506,11.5443,5.23158,11.0249,9.73494,7.2651,7.96613,7.38585,74.28,,
CUTA,22.544,8.39474,4.31842,8.20587,4.63288,7.63234,5.41127,9.77871,3.35458,74.27,,
NDUFAB1,24.1199,10.6639,6.09327,6.05551,4.22952,6.25945,7.1016,7.43368,2.29963,74.26,,
LOC100505783,7.89846,9.0955,5.73443,10.2293,8.25911,11.1921,10.4775,6.26787,4.97356,74.13,,
VPS18,12.6573,8.2825,8.95446,8.0055,6.7098,7.56397,9.66666,7.75448,4.51272,74.11,,
NDUFA6,17.932,12.6707,6.02196,8.41533,4.23198,6.1862,7.92503,7.9174,2.78632,74.09,,
C22orf39,12.6522,8.51422,7.33503,6.72695,5.70589,7.12601,12.026,7.08487,6.90248,74.07,,
MYBPC3,7.80878,10.2504,5.80406,8.9726,8.03459,8.10269,6.89412,7.51962,10.6809,74.07,,
ESYT2,18.1276,12.9093,3.99481,14.1514,7.41684,5.40062,4.00882,5.53817,2.51276,74.06,,
DRAM2,15.3497,9.30002,4.09223,7.27365,6.37816,5.08725,10.4112,8.9056,7.23342,74.03,,
INPP1,31.0019,5.7441,4.94419,12.1381,2.4199,5.5302,4.26573,5.04333,2.90283,73.99,,
MRPL41,25.3009,9.07166,3.78663,8.06526,5.56055,5.70519,5.68142,7.90468,2.88994,73.97,,
PEX16,12.0792,11.6319,6.14661,8.51877,5.46117,7.38038,8.36596,8.50596,5.77365,73.86,,
RANBP2,12.7111,8.50507,7.46502,7.46836,7.27608,6.38471,7.0695,6.07359,10.8669,73.82,,
SLC46A3,4.94467,8.61579,9.7647,4.60704,9.32483,6.48107,6.89566,10.2603,12.8476,73.74,,
KCTD21,10.0386,8.39487,7.83573,8.36294,8.48453,8.671,5.69946,7.55462,8.67507,73.72,,
NSF,10.8867,7.07814,6.93043,9.40696,9.0961,7.46872,7.63298,8.34439,6.78517,73.63,,
TMEM41B,12.5791,8.71472,7.73337,8.88277,7.17905,8.11488,7.28782,7.02931,6.1082,73.63,,
POLE4,18.0955,9.02443,4.5017,7.8028,5.83289,4.83468,8.7499,7.86353,6.84733,73.55,,
ACAD8,15.3994,6.67671,4.98478,7.75743,5.94211,5.6328,10.4334,10.1812,6.54058,73.55,,
CECR6,3.77967,9.17406,9.53707,9.07044,10.6749,9.82437,8.0189,4.67507,8.73749,73.49,,
MMGT1,9.54441,10.3887,7.63202,8.6105,7.9036,7.15713,7.02676,7.05667,8.14647,73.47,,
TFAM,12.9018,4.79749,7.08348,11.3363,9.70045,7.98658,7.25813,7.62297,4.76708,73.45,,
SGPL1,10.8082,7.399,8.41742,8.32587,6.60861,5.27613,8.62921,10.5846,7.36535,73.41,,
SLC23A2,5.48023,13.8286,6.23212,9.01094,6.17387,7.67466,9.65313,7.63056,7.67935,73.36,,
VEGFA,23.1917,5.57351,4.68202,8.79167,4.29149,5.753,7.09024,8.00452,5.97144,73.35,,
PNKD,18.2415,11.9031,3.91285,10.6871,2.90118,3.38648,8.54415,7.38684,6.37675,73.34,,
FBL,17.5524,14.6233,2.81066,5.7934,5.53013,6.63013,4.45137,13.5571,2.38343,73.33,,
MBTD1,10.2415,9.73046,8.60889,8.73379,7.44471,5.72471,8.26035,9.13515,5.4489,73.33,,
RABIF,10.1888,7.89836,8.59631,7.01374,6.90343,6.66907,9.32069,8.28427,8.4374,73.31,,
GLT8D1,18.0442,8.44527,6.11207,8.17617,8.08037,6.62172,6.45955,7.46254,3.87004,73.27,,
DGKQ,11.7825,7.72715,5.03001,11.8028,4.33525,9.80383,7.78282,7.09535,7.89001,73.25,,
ABT1,13.4089,8.45775,7.59746,9.17659,4.63989,6.81044,8.82164,9.64266,4.68754,73.24,,
RAPGEF6,11.8159,9.30725,7.01177,9.14825,7.70341,5.48218,7.17843,9.20241,6.37446,73.22,,
CBWD3,10.0326,7.86127,5.75144,10.1228,6.25995,11.6662,5.97032,10.5386,5.00992,73.21,,
SH2B1,16.1569,9.03911,5.40226,7.40432,4.71994,6.48009,7.71314,10.6988,5.59811,73.21,,
RING1,16.8751,8.71336,5.20426,9.65443,3.96163,5.47986,7.39361,9.81466,6.07238,73.17,,
RGPD2,23.9176,4.25434,4.74087,1.63062,3.30172,4.81557,25.1737,2.62488,2.70371,73.16,,
C17orf59,14.6504,8.95661,7.69994,8.47671,5.36635,6.77139,9.12418,7.88746,4.21222,73.15,,
C7orf64,13.6883,9.42738,6.2662,9.58506,6.18196,6.84365,8.2389,8.30853,4.53063,73.07,,
AP3S2,7.17457,5.87307,9.34027,7.90055,9.8893,8.22269,9.35527,6.53161,8.72411,73.01,,
LONRF1,12.3305,8.13179,6.92253,10.8383,8.16804,7.08107,7.3921,7.56788,4.56555,73.00,,
TSR2,18.6072,9.61166,5.43853,8.26969,4.04322,5.12892,7.42419,9.26349,5.18179,72.97,,
C19orf63,17.0035,9.90809,5.74531,8.08062,4.37463,5.34945,7.9205,9.6317,4.93758,72.95,,
TBC1D3F,7.15099,9.45265,9.40693,7.22414,9.20769,10.567,5.26579,8.02583,6.64771,72.95,,
BAG1,12.9252,6.73671,7.05465,9.64753,4.95711,10.0623,7.90801,7.03833,6.60664,72.94,,
C19orf42,14.3115,8.65637,7.60732,8.10447,7.19884,5.2684,7.88717,8.69857,5.19367,72.93,,
RPP21,16.3869,9.81907,6.6124,8.51105,3.70119,8.43429,7.85204,7.71099,3.89069,72.92,,
UBE2V2,13.6477,10.5035,5.37119,7.8746,5.68522,7.8491,8.34265,7.91407,5.72921,72.92,,
GBE1,7.42349,7.53024,7.74077,7.94227,7.71179,5.44263,9.63977,8.61816,10.846,72.90,,
CCDC90B,17.4438,7.38046,7.72494,10.7404,5.28792,5.31537,7.79074,6.63849,4.5565,72.88,,
DHRS7B,9.15571,7.38709,7.25294,8.00261,7.07591,8.85325,6.81741,10.0196,8.30312,72.87,,
LOC100506866,6.09839,9.77345,8.66881,8.9717,9.44834,5.02014,7.62451,7.22061,10.0223,72.85,,
HNRPLL,8.41245,8.02597,7.79533,7.95199,7.01098,9.90849,9.31479,7.23374,7.16692,72.82,,
POLR2J2,9.68387,11.1091,7.78575,8.44201,5.43313,8.38895,7.28223,7.32634,7.27746,72.73,,
DUSP18,9.71857,9.40979,8.55247,7.99221,11.7131,6.05441,4.58762,10.2176,4.40957,72.66,,
PATL2,9.22271,10.7246,5.82348,7.5316,7.69348,13.8414,9.76544,4.26621,3.72047,72.59,,
CLN5,12.3983,9.52799,7.32974,9.53163,5.96683,6.89889,9.19815,6.96411,4.69736,72.51,,
LOC100506935,9.82405,10.4338,7.91515,8.44366,5.7576,10.5561,10.3132,5.33639,3.91307,72.49,,
LOC100507331,9.2697,9.77827,4.87479,5.98349,5.86128,7.68444,11.1231,8.36594,9.54711,72.49,,
MRPL16,11.4567,11.0262,5.72753,8.85428,6.75859,7.45974,8.74698,7.86091,4.59339,72.48,,
RPS27L,19.3138,9.84755,6.48373,9.14407,5.45329,6.42686,7.2961,5.99035,2.50423,72.46,,
GRAMD1C,6.93051,16.3672,4.81414,7.59205,4.71455,4.5429,11.433,14.1223,1.92251,72.44,,
SCYL3,9.43277,10.8118,6.84118,8.55472,7.80667,7.49075,6.65684,7.50208,7.31079,72.41,,
BIRC6,10.8765,8.71766,6.75785,9.43394,7.7131,5.84499,7.34831,8.53205,7.17965,72.40,,
AGGF1,15.429,7.55263,7.87196,9.19704,6.45536,7.58792,5.77543,6.4988,5.98545,72.35,,
C11orf51,10.7448,3.95795,7.72905,7.31802,4.17255,9.15636,9.08949,9.66854,10.4919,72.33,,
SLC38A1,30.2662,9.14116,2.50402,9.44856,3.8931,3.96136,4.26881,7.37729,1.46629,72.33,,
ZNF581,10.7296,7.03235,7.33849,8.16818,5.95868,8.54378,10.9005,8.07743,5.51454,72.26,,
AKT1S1,12.2001,9.12815,6.54311,7.065,4.68995,5.9355,10.5019,10.5292,5.66289,72.26,,
CNOT10,13.4745,9.49354,7.73625,9.22771,6.86918,6.61597,7.20306,7.85309,3.76942,72.24,,
CEPT1,10.7069,8.62502,6.38766,8.23324,8.68022,5.09772,8.90668,8.22336,7.37553,72.24,,
FAM200B,7.80329,7.9325,9.22464,7.10266,9.06843,8.80372,6.96493,6.86124,8.40632,72.17,,
RSBN1,7.56398,6.56175,8.45469,6.37064,8.74569,6.39799,8.55034,4.75363,14.7535,72.15,,
C14orf133,10.5874,7.74883,8.08934,8.29393,6.80325,7.22758,8.51825,7.5006,7.32465,72.09,,
KLHL22,17.0973,6.27551,6.65104,8.21705,4.65683,6.36562,9.43681,9.5547,3.7509,72.01,,
GOLPH3L,7.55959,6.52468,9.06303,10.6896,12.4824,10.4136,4.98596,7.50083,2.77857,72.00,,
CLDN9,17.1343,10.324,5.61814,6.9036,6.8595,4.21754,8.8144,6.76616,5.32796,71.97,,
ZBTB22,12.5086,5.99826,6.77312,8.57839,7.24283,6.95785,6.70161,8.73948,8.41742,71.92,,
GTF2H2,6.12603,6.99433,9.24906,7.18837,6.79345,8.87571,6.62808,8.49179,11.5636,71.91,,
TTYH3,22.4875,6.89922,4.2884,9.39457,6.78508,3.65268,5.67444,8.91021,3.7764,71.87,,
DAGLB,13.5056,9.12107,7.08735,8.1013,5.96453,7.14838,7.87951,9.46342,3.58208,71.85,,
ARHGAP17,18.3198,7.37949,5.53263,9.24465,7.67769,5.75079,5.32327,8.97555,3.63245,71.84,,
ZMYM5,10.5627,11.135,6.05942,8.53557,5.78878,8.45793,8.15118,6.89205,6.22615,71.81,,
C14orf109,12.1413,12.0798,8.375,7.47777,4.7868,6.86766,7.17019,7.64563,5.25495,71.80,,
LOC283624,9.51908,11.3594,6.75163,7.70873,6.4619,8.51632,8.93971,7.82249,4.69742,71.78,,
MGAT4A,11.9356,9.81243,7.65605,7.6377,6.35494,5.59288,9.50807,9.087,4.11921,71.70,,
GLUD1,16.9545,9.32033,6.42111,8.96992,5.59916,6.69002,5.1367,7.17928,5.4267,71.70,,
